geo_fips,statefips,countyfips,tractfips,blockgroupfips,totalpopest2015_19acs,yearofstartdate,underage1popest2015_19acs,age0to17popest2015_19acs,unique0to17withed_visit,unique0to17withed_visitper100,numbered_visitsage0to17,ed_visitsper100age0to17,numberlowacuityed_visitsage0to17,lowacuityed_visitsper100age0to17,numberasthmarelateded_visits,asthmarelateded_visitsper100age0to17,numbered_visitsbychildrenunder1yearold,numberofinjuryrelatedvisits,injuryrelatededvisitsper100age0to17,numberacuterespiratorytractinfectionrelateded_visitsage0to17,acuterespiratorytractinfectionrelateded_visitsper100age0to17
420035140002,42,3,514000,2,1418,2017.0,17.4,301,104.0,34.6,185.0,61.5,89.0,29.6,48.0,15.9,20.0,1.0,0.3,35.0,11.6
420035140002,42,3,514000,2,1418,2018.0,17.4,301,87.0,28.9,152.0,50.5,88.0,29.2,49.0,16.3,20.0,1.0,0.3,20.0,6.6
420035140002,42,3,514000,2,1418,2019.0,17.4,301,93.0,30.9,182.0,60.5,112.0,37.2,49.0,16.3,34.0,4.0,1.3,40.0,13.3
420035151001,42,3,515100,1,878,2016.0,3.2,152,47.0,30.9,74.0,48.7,25.0,16.4,20.0,13.2,9.0,1.0,0.7,9.0,5.9
420035151001,42,3,515100,1,878,2017.0,3.2,152,35.0,23.0,69.0,45.4,21.0,13.8,10.0,6.6,11.0,1.0,0.7,8.0,5.3
420035151001,42,3,515100,1,878,2018.0,3.2,152,46.0,30.3,68.0,44.7,33.0,21.7,10.0,6.6,8.0,2.0,1.3,14.0,9.2
420035151002,42,3,515100,2,1020,2017.0,13.0,128,101.0,78.9,162.0,126.6,62.0,48.4,48.0,37.5,22.0,1.0,0.8,22.0,17.2
420035151002,42,3,515100,2,1020,2018.0,13.0,128,103.0,80.5,187.0,146.1,93.0,72.7,59.0,46.1,23.0,6.0,4.7,31.0,24.2
420035151003,42,3,515100,3,871,2017.0,11.6,208,34.0,16.3,54.0,26.0,21.0,10.1,17.0,8.2,9.0,1.0,0.5,13.0,6.3
420035151003,42,3,515100,3,871,2019.0,11.6,208,33.0,15.9,62.0,29.8,40.0,19.2,33.0,15.9,13.0,3.0,1.4,6.0,2.9
420035152001,42,3,515200,1,978,2019.0,2.6,98,28.0,28.6,55.0,56.1,31.0,31.6,10.0,10.2,11.0,1.0,1.0,10.0,10.2
420035152002,42,3,515200,2,1181,2016.0,26.2,253,47.0,18.6,75.0,29.6,28.0,11.1,16.0,6.3,9.0,3.0,1.2,13.0,5.1
420035152002,42,3,515200,2,1181,2017.0,26.2,253,59.0,23.3,90.0,35.6,43.0,17.0,19.0,7.5,9.0,1.0,0.4,15.0,5.9
420035152002,42,3,515200,2,1181,2018.0,26.2,253,53.0,20.9,81.0,32.0,43.0,17.0,10.0,4.0,20.0,5.0,2.0,8.0,3.2
420035152002,42,3,515200,2,1181,2019.0,26.2,253,47.0,18.6,88.0,34.8,51.0,20.2,6.0,2.4,15.0,5.0,2.0,18.0,7.1
420035153001,42,3,515300,1,659,2016.0,0.0,123,56.0,45.5,113.0,91.9,37.0,30.1,31.0,25.2,17.0,2.0,1.6,15.0,12.2
420035153001,42,3,515300,1,659,2017.0,0.0,123,55.0,44.7,83.0,67.5,37.0,30.1,17.0,13.8,8.0,1.0,0.8,15.0,12.2
420035153001,42,3,515300,1,659,2018.0,0.0,123,58.0,47.2,97.0,78.9,55.0,44.7,16.0,13.0,9.0,2.0,1.6,17.0,13.8
420035153001,42,3,515300,1,659,2019.0,0.0,123,52.0,42.3,79.0,64.2,44.0,35.8,10.0,8.1,9.0,1.0,0.8,8.0,6.5
420035153002,42,3,515300,2,961,2016.0,12.2,131,48.0,36.6,86.0,65.6,30.0,22.9,29.0,22.1,15.0,1.0,0.8,8.0,6.1
420035153002,42,3,515300,2,961,2017.0,12.2,131,47.0,35.9,102.0,77.9,29.0,22.1,32.0,24.4,12.0,2.0,1.5,16.0,12.2
420035153002,42,3,515300,2,961,2019.0,12.2,131,53.0,40.5,108.0,82.4,57.0,43.5,39.0,29.8,10.0,1.0,0.8,19.0,14.5
420035154012,42,3,515401,2,704,2016.0,12.2,162,18.0,11.1,20.0,12.3,8.0,4.9,3.0,1.9,3.0,1.0,0.6,1.0,0.6
420035161001,42,3,516100,1,1372,2016.0,15.6,217,30.0,13.8,42.0,19.4,14.0,6.5,3.0,1.4,8.0,1.0,0.5,3.0,1.4
420035162001,42,3,516200,1,824,2018.0,19.4,163,32.0,19.6,42.0,25.8,20.0,12.3,2.0,1.2,10.0,1.0,0.6,4.0,2.5
420035162001,42,3,516200,1,824,2019.0,19.4,163,33.0,20.2,41.0,25.2,25.0,15.3,2.0,1.2,9.0,1.0,0.6,6.0,3.7
420035162002,42,3,516200,2,844,2018.0,13.0,142,29.0,20.4,42.0,29.6,22.0,15.5,10.0,7.0,11.0,1.0,0.7,9.0,6.3
420035162002,42,3,516200,2,844,2019.0,13.0,142,22.0,15.5,38.0,26.8,23.0,16.2,9.0,6.3,3.0,1.0,0.7,4.0,2.8
420035170001,42,3,517000,1,723,2016.0,4.4,104,32.0,30.8,49.0,47.1,21.0,20.2,3.0,2.9,11.0,3.0,2.9,1.0,1.0
420035170001,42,3,517000,1,723,2019.0,4.4,104,21.0,20.2,38.0,36.5,23.0,22.1,14.0,13.5,7.0,1.0,1.0,8.0,7.7
420035170002,42,3,517000,2,930,2016.0,12.6,124,70.0,56.5,111.0,89.5,62.0,50.0,21.0,16.9,18.0,1.0,0.8,15.0,12.1
420035170002,42,3,517000,2,930,2017.0,12.6,124,60.0,48.4,99.0,79.8,44.0,35.5,19.0,15.3,19.0,1.0,0.8,21.0,16.9
420035170002,42,3,517000,2,930,2019.0,12.6,124,59.0,47.6,107.0,86.3,65.0,52.4,25.0,20.2,22.0,1.0,0.8,23.0,18.5
420035180011,42,3,518001,1,1022,2017.0,2.8,79,26.0,32.9,50.0,63.3,17.0,21.5,10.0,12.7,2.0,1.0,1.3,6.0,7.6
420035180011,42,3,518001,1,1022,2019.0,2.8,79,20.0,25.3,30.0,38.0,11.0,13.9,11.0,13.9,3.0,1.0,1.3,4.0,5.1
420035180012,42,3,518001,2,1141,2019.0,3.6,135,32.0,23.7,39.0,28.9,16.0,11.9,2.0,1.5,9.0,1.0,0.7,3.0,2.2
420035180013,42,3,518001,3,893,2017.0,6.4,165,16.0,9.7,22.0,13.3,9.0,5.5,3.0,1.8,2.0,1.0,0.6,1.0,0.6
420035190001,42,3,519000,1,1038,2016.0,8.6,238,38.0,16.0,65.0,27.3,21.0,8.8,10.0,4.2,11.0,2.0,0.8,9.0,3.8
420035190001,42,3,519000,1,1038,2017.0,8.6,238,30.0,12.6,38.0,16.0,17.0,7.1,4.0,1.7,8.0,1.0,0.4,4.0,1.7
420035200011,42,3,520001,1,1384,2018.0,4.0,182,44.0,24.2,69.0,37.9,33.0,18.1,14.0,7.7,4.0,2.0,1.1,11.0,6.0
420035200011,42,3,520001,1,1384,2019.0,4.0,182,46.0,25.3,69.0,37.9,34.0,18.7,1.0,0.5,9.0,1.0,0.5,10.0,5.5
420035200012,42,3,520001,2,1784,2018.0,9.6,315,55.0,17.5,81.0,25.7,24.0,7.6,14.0,4.4,10.0,2.0,0.6,12.0,3.8
420035200021,42,3,520002,1,1047,2016.0,4.2,127,37.0,29.1,66.0,52.0,22.0,17.3,18.0,14.2,13.0,1.0,0.8,14.0,11.0
420035200021,42,3,520002,1,1047,2019.0,4.2,127,56.0,44.1,80.0,63.0,40.0,31.5,14.0,11.0,12.0,1.0,0.8,10.0,7.9
420035200022,42,3,520002,2,1034,2017.0,16.4,138,50.0,36.2,73.0,52.9,30.0,21.7,20.0,14.5,10.0,2.0,1.4,10.0,7.2
420035200022,42,3,520002,2,1034,2018.0,16.4,138,49.0,35.5,71.0,51.4,38.0,27.5,16.0,11.6,15.0,3.0,2.2,15.0,10.9
420035200022,42,3,520002,2,1034,2019.0,16.4,138,44.0,31.9,78.0,56.5,53.0,38.4,14.0,10.1,18.0,2.0,1.4,8.0,5.8
420035200023,42,3,520002,3,955,2016.0,13.6,166,22.0,13.3,37.0,22.3,9.0,5.4,7.0,4.2,3.0,2.0,1.2,3.0,1.8
420035211001,42,3,521100,1,964,2016.0,10.2,129,35.0,27.1,50.0,38.8,10.0,7.8,9.0,7.0,6.0,2.0,1.6,4.0,3.1
420035211001,42,3,521100,1,964,2017.0,10.2,129,27.0,20.9,47.0,36.4,12.0,9.3,5.0,3.9,1.0,1.0,0.8,3.0,2.3
420035211001,42,3,521100,1,964,2019.0,10.2,129,23.0,17.8,30.0,23.3,8.0,6.2,1.0,0.8,2.0,1.0,0.8,4.0,3.1
420035211002,42,3,521100,2,1208,2018.0,20.0,227,42.0,18.5,54.0,23.8,11.0,4.8,12.0,5.3,3.0,1.0,0.4,10.0,4.4
420035211003,42,3,521100,3,2084,2016.0,19.2,377,75.0,19.9,106.0,28.1,20.0,5.3,15.0,4.0,9.0,2.0,0.5,12.0,3.2
420035211003,42,3,521100,3,2084,2018.0,19.2,377,55.0,14.6,85.0,22.5,19.0,5.0,9.0,2.4,15.0,1.0,0.3,7.0,1.9
420035211003,42,3,521100,3,2084,2019.0,19.2,377,64.0,17.0,92.0,24.4,35.0,9.3,15.0,4.0,9.0,1.0,0.3,12.0,3.2
420035212001,42,3,521200,1,1939,2016.0,17.4,252,77.0,30.6,139.0,55.2,21.0,8.3,23.0,9.1,12.0,1.0,0.4,19.0,7.5
420035212001,42,3,521200,1,1939,2017.0,17.4,252,82.0,32.5,148.0,58.7,29.0,11.5,25.0,9.9,11.0,2.0,0.8,22.0,8.7
420035212002,42,3,521200,2,854,2016.0,13.8,234,32.0,13.7,48.0,20.5,10.0,4.3,6.0,2.6,4.0,1.0,0.4,3.0,1.3
420035212002,42,3,521200,2,854,2017.0,13.8,234,43.0,18.4,60.0,25.6,15.0,6.4,7.0,3.0,10.0,1.0,0.4,4.0,1.7
420035212003,42,3,521200,3,1366,2017.0,0.0,311,34.0,10.9,53.0,17.0,12.0,3.9,15.0,4.8,3.0,1.0,0.3,10.0,3.2
420035212003,42,3,521200,3,1366,2018.0,0.0,311,33.0,10.6,49.0,15.8,20.0,6.4,9.0,2.9,8.0,1.0,0.3,7.0,2.3
420035212003,42,3,521200,3,1366,2019.0,0.0,311,32.0,10.3,43.0,13.8,17.0,5.5,7.0,2.3,4.0,1.0,0.3,4.0,1.3
420035213011,42,3,521301,1,615,2017.0,0.0,32,22.0,68.8,26.0,81.3,3.0,9.4,2.0,6.3,3.0,1.0,3.1,3.0,9.4
420035213012,42,3,521301,2,1330,2018.0,27.8,246,67.0,27.2,109.0,44.3,40.0,16.3,35.0,14.2,10.0,1.0,0.4,18.0,7.3
420035213012,42,3,521301,2,1330,2019.0,27.8,246,79.0,32.1,120.0,48.8,52.0,21.1,29.0,11.8,21.0,2.0,0.8,18.0,7.3
420035213013,42,3,521301,3,1046,2016.0,5.0,260,43.0,16.5,77.0,29.6,24.0,9.2,21.0,8.1,9.0,1.0,0.4,11.0,4.2
420035213013,42,3,521301,3,1046,2017.0,5.0,260,43.0,16.5,74.0,28.5,23.0,8.8,12.0,4.6,16.0,1.0,0.4,15.0,5.8
420035213014,42,3,521301,4,1132,2016.0,3.6,159,29.0,18.2,47.0,29.6,11.0,6.9,3.0,1.9,9.0,2.0,1.3,6.0,3.8
420035213021,42,3,521302,1,1501,2016.0,18.0,192,31.0,16.1,43.0,22.4,15.0,7.8,7.0,3.6,9.0,1.0,0.5,7.0,3.6
420035213021,42,3,521302,1,1501,2019.0,18.0,192,63.0,32.8,90.0,46.9,33.0,17.2,14.0,7.3,13.0,1.0,0.5,17.0,8.9
420035213022,42,3,521302,2,958,2018.0,4.8,102,36.0,35.3,65.0,63.7,29.0,28.4,7.0,6.9,12.0,2.0,2.0,8.0,7.8
420035213023,42,3,521302,3,1572,2017.0,31.6,423,43.0,10.2,62.0,14.7,17.0,4.0,12.0,2.8,4.0,1.0,0.2,9.0,2.1
420035213023,42,3,521302,3,1572,2018.0,31.6,423,34.0,8.0,48.0,11.3,16.0,3.8,10.0,2.4,3.0,1.0,0.2,6.0,1.4
420035213023,42,3,521302,3,1572,2019.0,31.6,423,38.0,9.0,54.0,12.8,16.0,3.8,9.0,2.1,5.0,1.0,0.2,4.0,0.9
420035213024,42,3,521302,4,430,2016.0,13.6,68,28.0,41.2,48.0,70.6,15.0,22.1,5.0,7.4,6.0,1.0,1.5,4.0,5.9
420035213024,42,3,521302,4,430,2018.0,13.6,68,27.0,39.7,40.0,58.8,16.0,23.5,4.0,5.9,9.0,1.0,1.5,6.0,8.8
420035214011,42,3,521401,1,2160,2016.0,28.6,241,38.0,15.8,53.0,22.0,15.0,6.2,10.0,4.1,9.0,3.0,1.2,9.0,3.7
420035214011,42,3,521401,1,2160,2019.0,28.6,241,43.0,17.8,60.0,24.9,18.0,7.5,11.0,4.6,9.0,1.0,0.4,2.0,0.8
420035214012,42,3,521401,2,847,2016.0,15.4,207,20.0,9.7,33.0,15.9,2.0,1.0,3.0,1.4,3.0,1.0,0.5,2.0,1.0
420035214021,42,3,521402,1,1402,2016.0,14.8,255,33.0,12.9,47.0,18.4,12.0,4.7,11.0,4.3,4.0,1.0,0.4,6.0,2.4
420035214022,42,3,521402,2,1026,2018.0,3.2,205,34.0,16.6,49.0,23.9,13.0,6.3,4.0,2.0,7.0,1.0,0.5,6.0,2.9
420035214023,42,3,521402,3,1238,2016.0,0.0,159,34.0,21.4,52.0,32.7,17.0,10.7,18.0,11.3,2.0,1.0,0.6,7.0,4.4
420035214023,42,3,521402,3,1238,2017.0,0.0,159,33.0,20.8,54.0,34.0,13.0,8.2,17.0,10.7,2.0,1.0,0.6,8.0,5.0
420035215001,42,3,521500,1,1213,2018.0,8.0,139,37.0,26.6,50.0,36.0,10.0,7.2,2.0,1.4,4.0,1.0,0.7,2.0,1.4
420035215001,42,3,521500,1,1213,2019.0,8.0,139,43.0,30.9,67.0,48.2,19.0,13.7,3.0,2.2,13.0,1.0,0.7,8.0,5.8
420035215002,42,3,521500,2,2148,2018.0,8.0,343,43.0,12.5,64.0,18.7,12.0,3.5,4.0,1.2,5.0,2.0,0.6,6.0,1.7
420035215003,42,3,521500,3,717,2018.0,5.4,137,32.0,23.4,44.0,32.1,9.0,6.6,3.0,2.2,6.0,1.0,0.7,3.0,2.2
420035220001,42,3,522000,1,904,2017.0,38.4,268,52.0,19.4,81.0,30.2,26.0,9.7,18.0,6.7,15.0,5.0,1.9,16.0,6.0
420035220002,42,3,522000,2,1564,2016.0,13.0,393,106.0,27.0,182.0,46.3,60.0,15.3,44.0,11.2,26.0,3.0,0.8,27.0,6.9
420035220002,42,3,522000,2,1564,2018.0,13.0,393,105.0,26.7,148.0,37.7,55.0,14.0,21.0,5.3,20.0,3.0,0.8,28.0,7.1
420035220002,42,3,522000,2,1564,2019.0,13.0,393,91.0,23.2,153.0,38.9,63.0,16.0,18.0,4.6,21.0,1.0,0.3,16.0,4.1
420035220003,42,3,522000,3,727,2017.0,13.6,116,57.0,49.1,85.0,73.3,23.0,19.8,22.0,19.0,7.0,2.0,1.7,13.0,11.2
420035220003,42,3,522000,3,727,2018.0,13.6,116,51.0,44.0,62.0,53.4,14.0,12.1,8.0,6.9,5.0,3.0,2.6,8.0,6.9
420035220003,42,3,522000,3,727,2019.0,13.6,116,41.0,35.3,67.0,57.8,16.0,13.8,20.0,17.2,5.0,2.0,1.7,6.0,5.2
420035231001,42,3,523100,1,1051,2017.0,5.8,102,98.0,96.1,188.0,184.3,95.0,93.1,44.0,43.1,25.0,2.0,2.0,34.0,33.3
420035231001,42,3,523100,1,1051,2018.0,5.8,102,91.0,89.2,170.0,166.7,90.0,88.2,42.0,41.2,20.0,2.0,2.0,39.0,38.2
420035231001,42,3,523100,1,1051,2019.0,5.8,102,92.0,90.2,166.0,162.7,97.0,95.1,26.0,25.5,15.0,5.0,4.9,30.0,29.4
420035231002,42,3,523100,2,1341,2016.0,17.2,157,97.0,61.8,152.0,96.8,71.0,45.2,35.0,22.3,11.0,1.0,0.6,27.0,17.2
420035231002,42,3,523100,2,1341,2018.0,17.2,157,78.0,49.7,127.0,80.9,59.0,37.6,36.0,22.9,17.0,3.0,1.9,23.0,14.6
420035231002,42,3,523100,2,1341,2019.0,17.2,157,84.0,53.5,141.0,89.8,84.0,53.5,38.0,24.2,27.0,5.0,3.2,34.0,21.7
420035231003,42,3,523100,3,962,2016.0,2.4,287,63.0,22.0,109.0,38.0,54.0,18.8,45.0,15.7,17.0,1.0,0.3,18.0,6.3
420035231003,42,3,523100,3,962,2017.0,2.4,287,62.0,21.6,120.0,41.8,42.0,14.6,37.0,12.9,11.0,1.0,0.3,16.0,5.6
420035231003,42,3,523100,3,962,2019.0,2.4,287,50.0,17.4,90.0,31.4,62.0,21.6,23.0,8.0,9.0,2.0,0.7,12.0,4.2
420035231004,42,3,523100,4,343,2017.0,6.2,87,56.0,64.4,97.0,111.5,42.0,48.3,34.0,39.1,3.0,1.0,1.1,14.0,16.1
420035231004,42,3,523100,4,343,2019.0,6.2,87,49.0,56.3,83.0,95.4,63.0,72.4,15.0,17.2,11.0,2.0,2.3,12.0,13.8
420035232001,42,3,523200,1,1491,2017.0,49.2,549,77.0,14.0,136.0,24.8,62.0,11.3,48.0,8.7,15.0,1.0,0.2,25.0,4.6
420035232001,42,3,523200,1,1491,2019.0,49.2,549,84.0,15.3,124.0,22.6,74.0,13.5,25.0,4.6,12.0,2.0,0.4,18.0,3.3
420035232002,42,3,523200,2,1107,2016.0,17.8,137,78.0,56.9,140.0,102.2,47.0,34.3,25.0,18.2,23.0,1.0,0.7,26.0,19.0
420035232002,42,3,523200,2,1107,2018.0,17.8,137,71.0,51.8,119.0,86.9,53.0,38.7,33.0,24.1,11.0,1.0,0.7,33.0,24.1
420035232003,42,3,523200,3,1166,2017.0,29.2,291,54.0,18.6,68.0,23.4,20.0,6.9,22.0,7.6,6.0,1.0,0.3,8.0,2.7
420035232004,42,3,523200,4,431,2019.0,10.0,144,45.0,31.3,94.0,65.3,55.0,38.2,24.0,16.7,7.0,2.0,1.4,16.0,11.1
420035233001,42,3,523300,1,873,2016.0,3.2,165,37.0,22.4,55.0,33.3,26.0,15.8,20.0,12.1,3.0,1.0,0.6,7.0,4.2
420035233002,42,3,523300,2,1183,2016.0,7.2,213,48.0,22.5,67.0,31.5,32.0,15.0,9.0,4.2,10.0,1.0,0.5,9.0,4.2
420035233002,42,3,523300,2,1183,2017.0,7.2,213,39.0,18.3,60.0,28.2,28.0,13.1,13.0,6.1,12.0,2.0,0.9,9.0,4.2
420035233003,42,3,523300,3,698,2016.0,3.6,101,49.0,48.5,84.0,83.2,24.0,23.8,29.0,28.7,6.0,2.0,2.0,15.0,14.9
420035233003,42,3,523300,3,698,2017.0,3.6,101,35.0,34.7,59.0,58.4,18.0,17.8,17.0,16.8,5.0,1.0,1.0,13.0,12.9
420035233004,42,3,523300,4,1178,2017.0,10.0,277,65.0,23.5,85.0,30.7,44.0,15.9,18.0,6.5,7.0,1.0,0.4,19.0,6.9
420035233004,42,3,523300,4,1178,2018.0,10.0,277,67.0,24.2,108.0,39.0,58.0,20.9,16.0,5.8,11.0,1.0,0.4,15.0,5.4
420035234001,42,3,523400,1,1523,2017.0,24.4,409,77.0,18.8,115.0,28.1,40.0,9.8,35.0,8.6,18.0,1.0,0.2,24.0,5.9
420035234001,42,3,523400,1,1523,2018.0,24.4,409,92.0,22.5,146.0,35.7,82.0,20.0,35.0,8.6,25.0,2.0,0.5,27.0,6.6
420035234002,42,3,523400,2,564,2019.0,6.2,97,37.0,38.1,68.0,70.1,31.0,32.0,15.0,15.5,5.0,1.0,1.0,10.0,10.3
420035234003,42,3,523400,3,727,2016.0,0.0,172,66.0,38.4,118.0,68.6,42.0,24.4,19.0,11.0,16.0,1.0,0.6,13.0,7.6
420035234003,42,3,523400,3,727,2018.0,0.0,172,64.0,37.2,106.0,61.6,53.0,30.8,21.0,12.2,19.0,3.0,1.7,19.0,11.0
420035234004,42,3,523400,4,596,2016.0,0.0,18,25.0,138.9,51.0,283.3,11.0,61.1,8.0,44.4,3.0,1.0,5.6,6.0,33.3
420035234005,42,3,523400,5,658,2019.0,7.2,57,40.0,70.2,67.0,117.5,38.0,66.7,8.0,14.0,3.0,1.0,1.8,10.0,17.5
420035234006,42,3,523400,6,726,2016.0,0.0,81,32.0,39.5,55.0,67.9,24.0,29.6,11.0,13.6,6.0,2.0,2.5,9.0,11.1
420035234006,42,3,523400,6,726,2018.0,0.0,81,49.0,60.5,69.0,85.2,31.0,38.3,2.0,2.5,10.0,3.0,3.7,11.0,13.6
420035234006,42,3,523400,6,726,2019.0,0.0,81,37.0,45.7,72.0,88.9,39.0,48.1,13.0,16.0,9.0,1.0,1.2,11.0,13.6
420035235011,42,3,523501,1,1789,2017.0,22.4,321,88.0,27.4,135.0,42.1,48.0,15.0,19.0,5.9,21.0,2.0,0.6,22.0,6.9
420035235011,42,3,523501,1,1789,2019.0,22.4,321,80.0,24.9,127.0,39.6,66.0,20.6,25.0,7.8,13.0,1.0,0.3,14.0,4.4
420035235012,42,3,523501,2,1261,2016.0,6.8,233,51.0,21.9,90.0,38.6,32.0,13.7,22.0,9.4,8.0,1.0,0.4,12.0,5.2
420035235012,42,3,523501,2,1261,2018.0,6.8,233,62.0,26.6,85.0,36.5,42.0,18.0,15.0,6.4,10.0,1.0,0.4,15.0,6.4
420035235012,42,3,523501,2,1261,2019.0,6.8,233,49.0,21.0,82.0,35.2,32.0,13.7,6.0,2.6,16.0,2.0,0.9,10.0,4.3
420035235013,42,3,523501,3,1237,2016.0,4.4,238,94.0,39.5,144.0,60.5,59.0,24.8,33.0,13.9,24.0,4.0,1.7,23.0,9.7
420035235013,42,3,523501,3,1237,2017.0,4.4,238,89.0,37.4,138.0,58.0,55.0,23.1,29.0,12.2,14.0,2.0,0.8,18.0,7.6
420035235013,42,3,523501,3,1237,2018.0,4.4,238,79.0,33.2,128.0,53.8,59.0,24.8,16.0,6.7,23.0,3.0,1.3,17.0,7.1
420035235021,42,3,523502,1,1491,2016.0,21.0,266,87.0,32.7,139.0,52.3,41.0,15.4,28.0,10.5,12.0,1.0,0.4,29.0,10.9
420035235021,42,3,523502,1,1491,2018.0,21.0,266,79.0,29.7,109.0,41.0,46.0,17.3,26.0,9.8,16.0,2.0,0.8,23.0,8.6
420035236001,42,3,523600,1,1771,2018.0,24.2,404,64.0,15.8,89.0,22.0,33.0,8.2,19.0,4.7,9.0,1.0,0.2,7.0,1.7
420035236001,42,3,523600,1,1771,2019.0,24.2,404,62.0,15.3,88.0,21.8,48.0,11.9,11.0,2.7,14.0,3.0,0.7,18.0,4.5
420035236002,42,3,523600,2,471,2018.0,0.0,53,50.0,94.3,72.0,135.8,30.0,56.6,18.0,34.0,7.0,1.0,1.9,16.0,30.2
420035236002,42,3,523600,2,471,2019.0,0.0,53,46.0,86.8,85.0,160.4,40.0,75.5,12.0,22.6,11.0,2.0,3.8,15.0,28.3
420035236003,42,3,523600,3,2482,2016.0,22.4,438,105.0,24.0,153.0,34.9,50.0,11.4,46.0,10.5,19.0,2.0,0.5,20.0,4.6
420035236003,42,3,523600,3,2482,2017.0,22.4,438,90.0,20.5,115.0,26.3,38.0,8.7,29.0,6.6,8.0,2.0,0.5,10.0,2.3
420035236003,42,3,523600,3,2482,2018.0,22.4,438,95.0,21.7,137.0,31.3,58.0,13.2,30.0,6.8,24.0,3.0,0.7,18.0,4.1
420035236003,42,3,523600,3,2482,2019.0,22.4,438,81.0,18.5,110.0,25.1,47.0,10.7,22.0,5.0,18.0,1.0,0.2,20.0,4.6
420035237011,42,3,523701,1,733,2016.0,16.8,161,34.0,21.1,74.0,46.0,32.0,19.9,18.0,11.2,20.0,2.0,1.2,21.0,13.0
420035237011,42,3,523701,1,733,2017.0,16.8,161,39.0,24.2,69.0,42.9,24.0,14.9,9.0,5.6,10.0,1.0,0.6,16.0,9.9
420035237011,42,3,523701,1,733,2019.0,16.8,161,37.0,23.0,64.0,39.8,36.0,22.4,11.0,6.8,7.0,2.0,1.2,7.0,4.3
420035237012,42,3,523701,2,1872,2018.0,19.4,373,55.0,14.7,91.0,24.4,46.0,12.3,13.0,3.5,11.0,3.0,0.8,17.0,4.6
420035237013,42,3,523701,3,790,2016.0,4.6,114,30.0,26.3,52.0,45.6,18.0,15.8,10.0,8.8,6.0,1.0,0.9,14.0,12.3
420035237013,42,3,523701,3,790,2017.0,4.6,114,32.0,28.1,52.0,45.6,23.0,20.2,9.0,7.9,7.0,1.0,0.9,10.0,8.8
420035237013,42,3,523701,3,790,2018.0,4.6,114,22.0,19.3,35.0,30.7,15.0,13.2,10.0,8.8,6.0,2.0,1.8,11.0,9.6
420035237013,42,3,523701,3,790,2019.0,4.6,114,37.0,32.5,57.0,50.0,21.0,18.4,13.0,11.4,9.0,2.0,1.8,7.0,6.1
420035237014,42,3,523701,4,670,2018.0,16.2,146,23.0,15.8,25.0,17.1,10.0,6.8,5.0,3.4,5.0,1.0,0.7,1.0,0.7
420035237021,42,3,523702,1,1817,2016.0,15.8,239,79.0,33.1,146.0,61.1,40.0,16.7,28.0,11.7,16.0,1.0,0.4,29.0,12.1
420035237021,42,3,523702,1,1817,2017.0,15.8,239,95.0,39.7,155.0,64.9,60.0,25.1,24.0,10.0,14.0,1.0,0.4,28.0,11.7
420035237021,42,3,523702,1,1817,2018.0,15.8,239,95.0,39.7,178.0,74.5,87.0,36.4,28.0,11.7,32.0,2.0,0.8,31.0,13.0
420035237021,42,3,523702,1,1817,2019.0,15.8,239,83.0,34.7,142.0,59.4,70.0,29.3,11.0,4.6,18.0,2.0,0.8,24.0,10.0
420035237022,42,3,523702,2,1622,2016.0,0.0,207,54.0,26.1,75.0,36.2,20.0,9.7,12.0,5.8,5.0,1.0,0.5,9.0,4.3
420035237022,42,3,523702,2,1622,2017.0,0.0,207,64.0,30.9,95.0,45.9,28.0,13.5,12.0,5.8,16.0,1.0,0.5,11.0,5.3
420035237022,42,3,523702,2,1622,2018.0,0.0,207,57.0,27.5,70.0,33.8,37.0,17.9,6.0,2.9,12.0,1.0,0.5,14.0,6.8
420035237023,42,3,523702,3,1393,2016.0,54.8,350,59.0,16.9,110.0,31.4,29.0,8.3,41.0,11.7,18.0,3.0,0.9,14.0,4.0
420035237023,42,3,523702,3,1393,2017.0,54.8,350,52.0,14.9,83.0,23.7,19.0,5.4,31.0,8.9,11.0,1.0,0.3,16.0,4.6
420035237023,42,3,523702,3,1393,2018.0,54.8,350,54.0,15.4,96.0,27.4,46.0,13.1,24.0,6.9,15.0,3.0,0.9,18.0,5.1
420035237023,42,3,523702,3,1393,2019.0,54.8,350,56.0,16.0,85.0,24.3,41.0,11.7,10.0,2.9,14.0,2.0,0.6,14.0,4.0
420035237024,42,3,523702,4,630,2016.0,6.4,84,26.0,31.0,44.0,52.4,12.0,14.3,3.0,3.6,7.0,2.0,2.4,16.0,19.0
420035237024,42,3,523702,4,630,2018.0,6.4,84,29.0,34.5,35.0,41.7,18.0,21.4,3.0,3.6,5.0,1.0,1.2,5.0,6.0
420035237024,42,3,523702,4,630,2019.0,6.4,84,20.0,23.8,31.0,36.9,11.0,13.1,4.0,4.8,2.0,1.0,1.2,3.0,3.6
420035238001,42,3,523800,1,1029,2016.0,3.0,159,65.0,40.9,97.0,61.0,43.0,27.0,14.0,8.8,7.0,1.0,0.6,12.0,7.5
420035238001,42,3,523800,1,1029,2017.0,3.0,159,55.0,34.6,87.0,54.7,33.0,20.8,9.0,5.7,7.0,1.0,0.6,13.0,8.2
420035238001,42,3,523800,1,1029,2019.0,3.0,159,46.0,28.9,68.0,42.8,29.0,18.2,11.0,6.9,6.0,1.0,0.6,10.0,6.3
